"Year","Country","longitude","latitude","type","value","To","US.longitude","US.latitude","Commodity_Name"
2006,"Antigua and Barbuda",-61.783,17.078,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"St Lucia",NA,NA,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"St Vincent and the Grenadines",NA,NA,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"Grenada",-61.678,12.118,"Import",10308,"US",-95.71289,37.09024,"Chocolate"
2006,"Barbados",-59.559,13.153,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"Trinidad and Tobago",-61.253,10.468,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"Netherlands Antilles",-68.87,12.123,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"Aruba",-69.977,12.517,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"Colombia",-73.076,3.9,"Import",4291018,"US",-95.71289,37.09024,"Chocolate"
2006,"Venezuela",-66.166,7.125,"Import",1730499,"US",-95.71289,37.09024,"Chocolate"
2006,"Guyana",-58.974,4.792,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"Suriname",-55.912,4.127,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"Ecuador",-78.497,-1.385,"Import",1537243,"US",-95.71289,37.09024,"Chocolate"
2006,"Peru",-75.552,-9.326,"Import",174272,"US",-95.71289,37.09024,"Chocolate"
2006,"Bolivia",-64.671,-16.715,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"Chile",-69.433,-23.389,"Import",8180519,"US",-95.71289,37.09024,"Chocolate"
2006,"Brazil",-53.089,-10.772,"Import",38253493,"US",-95.71289,37.09024,"Chocolate"
2006,"Uruguay",-56.012,-32.8,"Import",714465,"US",-95.71289,37.09024,"Chocolate"
2006,"Argentina",-65.167,-35.377,"Import",6141405,"US",-95.71289,37.09024,"Chocolate"
2006,"Iceland",-18.48,64.764,"Import",56604,"US",-95.71289,37.09024,"Chocolate"
2006,"Sweden",15.27,62.011,"Import",5352873,"US",-95.71289,37.09024,"Chocolate"
2006,"Norway",8.74,61.152,"Import",393351,"US",-95.71289,37.09024,"Chocolate"
2006,"Finland",26.272,64.504,"Import",124926,"US",-95.71289,37.09024,"Chocolate"
2006,"Denmark",9.264,56.058,"Import",5244048,"US",-95.71289,37.09024,"Chocolate"
2006,"United Kingdom",-2.9,54.16,"Import",37122384,"US",-95.71289,37.09024,"Chocolate"
2006,"Ireland",-8.152,53.177,"Import",31159109,"US",-95.71289,37.09024,"Chocolate"
2006,"Netherlands",5.389,52.077,"Import",10754716,"US",-95.71289,37.09024,"Chocolate"
2006,"Belgium",4.664,50.643,"Import",94428684,"US",-95.71289,37.09024,"Chocolate"
2006,"Luxembourg",6.088,49.771,"Import",17219,"US",-95.71289,37.09024,"Chocolate"
2006,"France",2.55,46.565,"Import",43700994,"US",-95.71289,37.09024,"Chocolate"
2006,"Germany",9.851,51.11,"Import",63513170,"US",-95.71289,37.09024,"Chocolate"
2006,"Austria",14.912,47.683,"Import",6583708,"US",-95.71289,37.09024,"Chocolate"
2006,"Czech Republic",15.338,49.743,"Import",69588,"US",-95.71289,37.09024,"Chocolate"
2006,"Slovakia",19.491,48.707,"Import",27332,"US",-95.71289,37.09024,"Chocolate"
2006,"Hungary",19.134,47.07,"Import",337681,"US",-95.71289,37.09024,"Chocolate"
2006,"Switzerland",7.908,46.861,"Import",50099336,"US",-95.71289,37.09024,"Chocolate"
2006,"Latvia",25.641,56.858,"Import",377269,"US",-95.71289,37.09024,"Chocolate"
2006,"Lithuania",23.897,55.336,"Import",333831,"US",-95.71289,37.09024,"Chocolate"
2006,"Poland",19.401,52.125,"Import",16852981,"US",-95.71289,37.09024,"Chocolate"
2006,"Russia",96.689,61.988,"Import",3397577,"US",-95.71289,37.09024,"Chocolate"
2006,"Belarus",28.047,53.54,"Import",216761,"US",-95.71289,37.09024,"Chocolate"
2006,"Ukraine",31.388,49.016,"Import",939406,"US",-95.71289,37.09024,"Chocolate"
2006,"Kazakhstan",67.301,48.16,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"Moldova",NA,NA,"Import",9797,"US",-95.71289,37.09024,"Chocolate"
2006,"Spain",-3.649,40.227,"Import",7178925,"US",-95.71289,37.09024,"Chocolate"
2006,"Portugal",-8.058,40.309,"Import",120439,"US",-95.71289,37.09024,"Chocolate"
2006,"Malta",14.442,35.89,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"Italy",10.44,44.931,"Import",30305123,"US",-95.71289,37.09024,"Chocolate"
2006,"Croatia",16.693,45.723,"Import",1268422,"US",-95.71289,37.09024,"Chocolate"
2006,"Slovenia",14.827,46.124,"Import",92168,"US",-95.71289,37.09024,"Chocolate"
2006,"Macedonia",NA,NA,"Import",145907,"US",-95.71289,37.09024,"Chocolate"
2006,"Montenegro",19.254,42.792,"Import",150018,"US",-95.71289,37.09024,"Chocolate"
2006,"Greece",21.766,39.666,"Import",293528,"US",-95.71289,37.09024,"Chocolate"
2006,"Bulgaria",25.231,42.761,"Import",95306,"US",-95.71289,37.09024,"Chocolate"
2006,"Turkey",35.179,39.061,"Import",2994712,"US",-95.71289,37.09024,"Chocolate"
2006,"Cyprus",33.219,35.043,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"Syria",NA,NA,"Import",371152,"US",-95.71289,37.09024,"Chocolate"
2006,"Lebanon",35.888,33.92,"Import",515906,"US",-95.71289,37.09024,"Chocolate"
2006,"Israel",34.851,31.026,"Import",7163419,"US",-95.71289,37.09024,"Chocolate"
2006,"Jordan",36.319,30.703,"Import",6449,"US",-95.71289,37.09024,"Chocolate"
2006,"Kuwait",47.376,29.476,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"Saudi Arabia",44.585,24.023,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"Qatar",51.191,25.316,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"United Arab Emirates",54.163,23.549,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"Oman",57.407,21.656,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"Bahrain",50.562,26.019,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"India",79.619,22.881,"Import",305109,"US",-95.71289,37.09024,"Chocolate"
2006,"Pakistan",69.386,29.967,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"Sri Lanka",80.704,7.612,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"Burma",96.041,21.718,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"Thailand",100.844,15.7,"Import",408068,"US",-95.71289,37.09024,"Chocolate"
2006,"Vietnam",NA,NA,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"Cambodia",104.564,12.714,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"Malaysia",102.195,4.201,"Import",765491,"US",-95.71289,37.09024,"Chocolate"
2006,"Singapore",103.808,1.351,"Import",631273,"US",-95.71289,37.09024,"Chocolate"
2006,"Indonesia",114.252,-0.976,"Import",38094,"US",-95.71289,37.09024,"Chocolate"
2006,"Brunei",NA,NA,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"Philippines",122.466,11.118,"Import",619203,"US",-95.71289,37.09024,"Chocolate"
2006,"Macau",113.545,22.2,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"China",106.514,33.42,"Import",10436886,"US",-95.71289,37.09024,"Chocolate"
2006,"Korea, South",NA,NA,"Import",644808,"US",-95.71289,37.09024,"Chocolate"
2006,"Hong Kong",114.129,22.423,"Import",84414,"US",-95.71289,37.09024,"Chocolate"
2006,"Taiwan",120.946,23.754,"Import",166971,"US",-95.71289,37.09024,"Chocolate"
2006,"Japan",139.068,36.491,"Import",1980636,"US",-95.71289,37.09024,"Chocolate"
2006,"Australia",136.189,-24.973,"Import",780704,"US",-95.71289,37.09024,"Chocolate"
2006,"New Zealand",172.235,-42.634,"Import",56805,"US",-95.71289,37.09024,"Chocolate"
2006,"Samoa",-172.414,-13.652,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"Pitcairn Islands",-128.316,-24.366,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"French Polynesia",-149.462,-17.626,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"Marshall Islands",168.963,7.595,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"Micronesia",NA,NA,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"Palau",134.57,7.501,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"Fiji",177.974,-17.819,"Import",3152,"US",-95.71289,37.09024,"Chocolate"
2006,"Libya",NA,NA,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"Egypt",29.872,26.494,"Import",207962,"US",-95.71289,37.09024,"Chocolate"
2006,"Cote d'Ivoire",-5.556,7.632,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"Ghana",-1.207,7.96,"Import",144486,"US",-95.71289,37.09024,"Chocolate"
2006,"Niger",9.398,17.426,"Import",41372,"US",-95.71289,37.09024,"Chocolate"
2006,"Nigeria",8.105,9.594,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"Chad",18.665,15.361,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"Benin",2.469,10.541,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"Angola",17.544,-12.296,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"Congo (Brazzaville)",NA,NA,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"Sao Tome and Principe",6.629,0.201,"Import",6672,"US",-95.71289,37.09024,"Chocolate"
2006,"Somalia",48.316,9.774,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"Kenya",37.858,0.53,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2006,"South Africa",23.121,-30.558,"Import",156778,"US",-95.71289,37.09024,"Chocolate"
2007,"Canada",-109.433,59.081,"Import",715710990,"US",-95.71289,37.09024,"Chocolate"
2007,"Mexico",-102.535,23.951,"Import",143042793,"US",-95.71289,37.09024,"Chocolate"
2007,"Guatemala",-90.398,15.256,"Import",146066,"US",-95.71289,37.09024,"Chocolate"
2007,"Belize",-88.602,17.219,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"El Salvador",-88.866,13.736,"Import",226888,"US",-95.71289,37.09024,"Chocolate"
2007,"Honduras",-86.863,14.819,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Nicaragua",-85.034,12.84,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Costa Rica",-83.946,9.971,"Import",175324,"US",-95.71289,37.09024,"Chocolate"
2007,"Panama",-80.92,8.384,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Bermuda",-64.709,32.336,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Bahamas",-78.014,24.628,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Cuba",-77.781,21.297,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Jamaica",-77.32,18.151,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Turks and Caicos Islands",-71.95,21.902,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Cayman Islands",-81.198,19.314,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Haiti",-72.278,19.142,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Dominican Republic",-70.729,19.015,"Import",1025535,"US",-95.71289,37.09024,"Chocolate"
2007,"Antigua and Barbuda",-61.783,17.078,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"St Lucia",NA,NA,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"St Vincent and the Grenadines",NA,NA,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Grenada",-61.678,12.118,"Import",16399,"US",-95.71289,37.09024,"Chocolate"
2007,"Barbados",-59.559,13.153,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Trinidad and Tobago",-61.253,10.468,"Import",34760,"US",-95.71289,37.09024,"Chocolate"
2007,"Netherlands Antilles",-68.87,12.123,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Aruba",-69.977,12.517,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Colombia",-73.076,3.9,"Import",4132644,"US",-95.71289,37.09024,"Chocolate"
2007,"Venezuela",-66.166,7.125,"Import",1385514,"US",-95.71289,37.09024,"Chocolate"
2007,"Guyana",-58.974,4.792,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Suriname",-55.912,4.127,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Ecuador",-78.497,-1.385,"Import",1512071,"US",-95.71289,37.09024,"Chocolate"
2007,"Peru",-75.552,-9.326,"Import",200898,"US",-95.71289,37.09024,"Chocolate"
2007,"Bolivia",-64.671,-16.715,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Chile",-69.433,-23.389,"Import",4924843,"US",-95.71289,37.09024,"Chocolate"
2007,"Brazil",-53.089,-10.772,"Import",20127169,"US",-95.71289,37.09024,"Chocolate"
2007,"Paraguay",-58.391,-23.236,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Uruguay",-56.012,-32.8,"Import",620033,"US",-95.71289,37.09024,"Chocolate"
2007,"Argentina",-65.167,-35.377,"Import",4061528,"US",-95.71289,37.09024,"Chocolate"
2007,"Iceland",-18.48,64.764,"Import",134686,"US",-95.71289,37.09024,"Chocolate"
2007,"Sweden",15.27,62.011,"Import",5737899,"US",-95.71289,37.09024,"Chocolate"
2007,"Norway",8.74,61.152,"Import",560353,"US",-95.71289,37.09024,"Chocolate"
2007,"Finland",26.272,64.504,"Import",207403,"US",-95.71289,37.09024,"Chocolate"
2007,"Denmark",9.264,56.058,"Import",5561346,"US",-95.71289,37.09024,"Chocolate"
2007,"United Kingdom",-2.9,54.16,"Import",37256925,"US",-95.71289,37.09024,"Chocolate"
2007,"Ireland",-8.152,53.177,"Import",24920807,"US",-95.71289,37.09024,"Chocolate"
2007,"Netherlands",5.389,52.077,"Import",12963649,"US",-95.71289,37.09024,"Chocolate"
2007,"Belgium",4.664,50.643,"Import",107740212,"US",-95.71289,37.09024,"Chocolate"
2007,"France",2.55,46.565,"Import",46505758,"US",-95.71289,37.09024,"Chocolate"
2007,"Germany",9.851,51.11,"Import",81113196,"US",-95.71289,37.09024,"Chocolate"
2007,"Austria",14.912,47.683,"Import",6751402,"US",-95.71289,37.09024,"Chocolate"
2007,"Czech Republic",15.338,49.743,"Import",67014,"US",-95.71289,37.09024,"Chocolate"
2007,"Slovakia",19.491,48.707,"Import",37136,"US",-95.71289,37.09024,"Chocolate"
2007,"Hungary",19.134,47.07,"Import",351031,"US",-95.71289,37.09024,"Chocolate"
2007,"Switzerland",7.908,46.861,"Import",60677070,"US",-95.71289,37.09024,"Chocolate"
2007,"Latvia",25.641,56.858,"Import",436612,"US",-95.71289,37.09024,"Chocolate"
2007,"Lithuania",23.897,55.336,"Import",333871,"US",-95.71289,37.09024,"Chocolate"
2007,"Poland",19.401,52.125,"Import",19380782,"US",-95.71289,37.09024,"Chocolate"
2007,"Russia",96.689,61.988,"Import",3456609,"US",-95.71289,37.09024,"Chocolate"
2007,"Belarus",28.047,53.54,"Import",274859,"US",-95.71289,37.09024,"Chocolate"
2007,"Ukraine",31.388,49.016,"Import",1146144,"US",-95.71289,37.09024,"Chocolate"
2007,"Armenia",44.563,40.534,"Import",21277,"US",-95.71289,37.09024,"Chocolate"
2007,"Georgia",43.518,42.176,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Moldova",NA,NA,"Import",13637,"US",-95.71289,37.09024,"Chocolate"
2007,"Spain",-3.649,40.227,"Import",6264286,"US",-95.71289,37.09024,"Chocolate"
2007,"Portugal",-8.058,40.309,"Import",134362,"US",-95.71289,37.09024,"Chocolate"
2007,"Italy",10.44,44.931,"Import",29357354,"US",-95.71289,37.09024,"Chocolate"
2007,"Croatia",16.693,45.723,"Import",1390675,"US",-95.71289,37.09024,"Chocolate"
2007,"Slovenia",14.827,46.124,"Import",125865,"US",-95.71289,37.09024,"Chocolate"
2007,"Bosnia and Herzegovina",17.786,44.169,"Import",14554,"US",-95.71289,37.09024,"Chocolate"
2007,"Macedonia",NA,NA,"Import",134847,"US",-95.71289,37.09024,"Chocolate"
2007,"Serbia",20.806,44.032,"Import",332444,"US",-95.71289,37.09024,"Chocolate"
2007,"Montenegro",19.254,42.792,"Import",26461,"US",-95.71289,37.09024,"Chocolate"
2007,"Greece",21.766,39.666,"Import",467150,"US",-95.71289,37.09024,"Chocolate"
2007,"Romania",24.969,45.844,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Bulgaria",25.231,42.761,"Import",94806,"US",-95.71289,37.09024,"Chocolate"
2007,"Turkey",35.179,39.061,"Import",1942789,"US",-95.71289,37.09024,"Chocolate"
2007,"Cyprus",33.219,35.043,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Lebanon",35.888,33.92,"Import",719069,"US",-95.71289,37.09024,"Chocolate"
2007,"Israel",34.851,31.026,"Import",7323781,"US",-95.71289,37.09024,"Chocolate"
2007,"West Bank Administered by Israel",NA,NA,"Import",8506,"US",-95.71289,37.09024,"Chocolate"
2007,"Jordan",36.319,30.703,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Kuwait",47.376,29.476,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Saudi Arabia",44.585,24.023,"Import",6447,"US",-95.71289,37.09024,"Chocolate"
2007,"Qatar",51.191,25.316,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"United Arab Emirates",54.163,23.549,"Import",189703,"US",-95.71289,37.09024,"Chocolate"
2007,"Oman",57.407,21.656,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Bahrain",50.562,26.019,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Afghanistan",65.216,33.677,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"India",79.619,22.881,"Import",398368,"US",-95.71289,37.09024,"Chocolate"
2007,"Pakistan",69.386,29.967,"Import",13436,"US",-95.71289,37.09024,"Chocolate"
2007,"Sri Lanka",80.704,7.612,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Thailand",100.844,15.7,"Import",58529,"US",-95.71289,37.09024,"Chocolate"
2007,"Vietnam",NA,NA,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Cambodia",104.564,12.714,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Malaysia",102.195,4.201,"Import",1063114,"US",-95.71289,37.09024,"Chocolate"
2007,"Singapore",103.808,1.351,"Import",1005015,"US",-95.71289,37.09024,"Chocolate"
2007,"Indonesia",114.252,-0.976,"Import",14014,"US",-95.71289,37.09024,"Chocolate"
2007,"Brunei",NA,NA,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Philippines",122.466,11.118,"Import",86703,"US",-95.71289,37.09024,"Chocolate"
2007,"Macau",113.545,22.2,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"China",106.514,33.42,"Import",11837834,"US",-95.71289,37.09024,"Chocolate"
2007,"Korea, South",NA,NA,"Import",673907,"US",-95.71289,37.09024,"Chocolate"
2007,"Hong Kong",114.129,22.423,"Import",544308,"US",-95.71289,37.09024,"Chocolate"
2007,"Taiwan",120.946,23.754,"Import",132505,"US",-95.71289,37.09024,"Chocolate"
2007,"Japan",139.068,36.491,"Import",1931596,"US",-95.71289,37.09024,"Chocolate"
2007,"Australia",136.189,-24.973,"Import",1946697,"US",-95.71289,37.09024,"Chocolate"
2007,"New Zealand",172.235,-42.634,"Import",35312,"US",-95.71289,37.09024,"Chocolate"
2007,"Samoa",-172.414,-13.652,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"French Polynesia",-149.462,-17.626,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Marshall Islands",168.963,7.595,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Micronesia",NA,NA,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Palau",134.57,7.501,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Fiji",177.974,-17.819,"Import",2069,"US",-95.71289,37.09024,"Chocolate"
2007,"Tonga",-175.185,-21.202,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Egypt",29.872,26.494,"Import",25927,"US",-95.71289,37.09024,"Chocolate"
2007,"Equatorial Guinea",10.488,1.607,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Senegal",-14.881,15.013,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Cote d'Ivoire",-5.556,7.632,"Import",1513080,"US",-95.71289,37.09024,"Chocolate"
2007,"Ghana",-1.207,7.96,"Import",98634,"US",-95.71289,37.09024,"Chocolate"
2007,"Nigeria",8.105,9.594,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Sao Tome and Principe",6.629,0.201,"Import",44745,"US",-95.71289,37.09024,"Chocolate"
2007,"Rwanda",29.917,-1.998,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Uganda",32.386,1.28,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Seychelles",55.474,-4.647,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2007,"Madagascar",46.706,-19.374,"Import",15170,"US",-95.71289,37.09024,"Chocolate"
2007,"South Africa",23.121,-30.558,"Import",123266,"US",-95.71289,37.09024,"Chocolate"
2008,"Canada",-109.433,59.081,"Import",747874433,"US",-95.71289,37.09024,"Chocolate"
2008,"Mexico",-102.535,23.951,"Import",214917637,"US",-95.71289,37.09024,"Chocolate"
2008,"Guatemala",-90.398,15.256,"Import",139219,"US",-95.71289,37.09024,"Chocolate"
2008,"Belize",-88.602,17.219,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2008,"El Salvador",-88.866,13.736,"Import",451783,"US",-95.71289,37.09024,"Chocolate"
2008,"Honduras",-86.863,14.819,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2008,"Nicaragua",-85.034,12.84,"Import",3377,"US",-95.71289,37.09024,"Chocolate"
2008,"Costa Rica",-83.946,9.971,"Import",450077,"US",-95.71289,37.09024,"Chocolate"
2008,"Panama",-80.92,8.384,"Import",51858,"US",-95.71289,37.09024,"Chocolate"
2008,"Bermuda",-64.709,32.336,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2008,"Bahamas",-78.014,24.628,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2008,"Jamaica",-77.32,18.151,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2008,"Turks and Caicos Islands",-71.95,21.902,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2008,"Cayman Islands",-81.198,19.314,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2008,"Haiti",-72.278,19.142,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2008,"Dominican Republic",-70.729,19.015,"Import",892824,"US",-95.71289,37.09024,"Chocolate"
2008,"Anguilla",-63.032,18.237,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2008,"St Kitts and Nevis",NA,NA,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2008,"Antigua and Barbuda",-61.783,17.078,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2008,"Dominica",-61.356,15.475,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2008,"St Lucia",NA,NA,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2008,"St Vincent and the Grenadines",NA,NA,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2008,"Grenada",-61.678,12.118,"Import",180709,"US",-95.71289,37.09024,"Chocolate"
2008,"Barbados",-59.559,13.153,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2008,"Trinidad and Tobago",-61.253,10.468,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2008,"Netherlands Antilles",-68.87,12.123,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2008,"Aruba",-69.977,12.517,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2008,"Colombia",-73.076,3.9,"Import",3896986,"US",-95.71289,37.09024,"Chocolate"
2008,"Venezuela",-66.166,7.125,"Import",1179856,"US",-95.71289,37.09024,"Chocolate"
2008,"Guyana",-58.974,4.792,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2008,"Suriname",-55.912,4.127,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2008,"Ecuador",-78.497,-1.385,"Import",2081399,"US",-95.71289,37.09024,"Chocolate"
2008,"Peru",-75.552,-9.326,"Import",187701,"US",-95.71289,37.09024,"Chocolate"
2008,"Bolivia",-64.671,-16.715,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2008,"Chile",-69.433,-23.389,"Import",2941452,"US",-95.71289,37.09024,"Chocolate"
2008,"Brazil",-53.089,-10.772,"Import",17052272,"US",-95.71289,37.09024,"Chocolate"
2008,"Paraguay",-58.391,-23.236,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2008,"Uruguay",-56.012,-32.8,"Import",932038,"US",-95.71289,37.09024,"Chocolate"
2008,"Argentina",-65.167,-35.377,"Import",1739620,"US",-95.71289,37.09024,"Chocolate"
2008,"Iceland",-18.48,64.764,"Import",182324,"US",-95.71289,37.09024,"Chocolate"
2008,"Sweden",15.27,62.011,"Import",5189493,"US",-95.71289,37.09024,"Chocolate"
2008,"Norway",8.74,61.152,"Import",400737,"US",-95.71289,37.09024,"Chocolate"
2008,"Finland",26.272,64.504,"Import",317013,"US",-95.71289,37.09024,"Chocolate"
2008,"Denmark",9.264,56.058,"Import",4008089,"US",-95.71289,37.09024,"Chocolate"
2008,"United Kingdom",-2.9,54.16,"Import",39234527,"US",-95.71289,37.09024,"Chocolate"
2008,"Ireland",-8.152,53.177,"Import",31383567,"US",-95.71289,37.09024,"Chocolate"
2008,"Netherlands",5.389,52.077,"Import",13133394,"US",-95.71289,37.09024,"Chocolate"
2008,"Belgium",4.664,50.643,"Import",93464143,"US",-95.71289,37.09024,"Chocolate"
2008,"France",2.55,46.565,"Import",43825366,"US",-95.71289,37.09024,"Chocolate"
2008,"Germany",9.851,51.11,"Import",73826085,"US",-95.71289,37.09024,"Chocolate"
2008,"Austria",14.912,47.683,"Import",8485621,"US",-95.71289,37.09024,"Chocolate"
2008,"Czech Republic",15.338,49.743,"Import",10426,"US",-95.71289,37.09024,"Chocolate"
2008,"Slovakia",19.491,48.707,"Import",103532,"US",-95.71289,37.09024,"Chocolate"
2008,"Hungary",19.134,47.07,"Import",559845,"US",-95.71289,37.09024,"Chocolate"
2008,"Switzerland",7.908,46.861,"Import",60999605,"US",-95.71289,37.09024,"Chocolate"
2008,"Latvia",25.641,56.858,"Import",311847,"US",-95.71289,37.09024,"Chocolate"
2008,"Lithuania",23.897,55.336,"Import",396567,"US",-95.71289,37.09024,"Chocolate"
2008,"Poland",19.401,52.125,"Import",16663516,"US",-95.71289,37.09024,"Chocolate"
2008,"Russia",96.689,61.988,"Import",3274533,"US",-95.71289,37.09024,"Chocolate"
2008,"Belarus",28.047,53.54,"Import",293691,"US",-95.71289,37.09024,"Chocolate"
2008,"Ukraine",31.388,49.016,"Import",1284892,"US",-95.71289,37.09024,"Chocolate"
2008,"Georgia",43.518,42.176,"Import",0,"US",-95.71289,37.09024,"Chocolate"
2008,"Moldova",NA,NA,"Import",8917,"US",-95.71289,37.09024,"Chocolate"
2008,"Spain",-3.649,40.227,"Import",5020078,"US",-95.71289,37.09024,"Chocolate"
